arg-id,x,y,probability,cluster-id
A185001345000002562_2,4.6325784,3.6374638,1.0,24
A185001345000002563_0,9.749484,3.059263,1.0,15
A185001345000002563_1,9.713898,2.8341255,1.0,15
A185001345000002563_2,9.513582,1.648958,1.0,4
A185001345000002564_0,10.388224,4.6086187,0.9742521255731128,1
A185001345000002565_0,8.258655,4.0477314,1.0,8
A185001345000002565_1,10.42575,2.1411986,1.0,6
A185001345000002565_2,2.2361147,4.2634387,1.0,12
A185001345000002565_3,4.4524593,4.106571,1.0,24
A185001345000002566_0,4.0013037,3.60494,1.0,3
A185001345000002567_0,7.6746583,6.5394454,1.0,0
A185001345000002567_1,7.8809524,2.2877026,1.0,4
A185001345000002567_2,7.476518,1.1522695,1.0,2
A185001345000002567_3,3.9829607,5.1152363,1.0,13
A185001345000002568_0,9.407925,3.2091331,1.0,15
A185001345000002568_1,9.945075,4.1794157,1.0,1
A185001345000002568_2,9.611942,0.71622556,1.0,23
A185001345000002568_3,4.511335,3.3070178,1.0,24
A185001345000002569_0,8.708653,5.0419183,1.0,1
A185001345000002569_1,7.7500143,4.256921,1.0,8
A185001345000002569_2,6.982905,2.191676,1.0,5
A185001345000002569_3,9.528369,1.2397847,1.0,23
A185001345000002570_0,3.304655,4.811364,1.0,22
A185001345000002570_1,6.834641,6.262581,1.0,0
A185001345000002570_2,3.434505,5.0832677,1.0,22
A185001345000002570_3,3.8124154,4.001715,1.0,3
A185001345000002570_4,6.5050497,1.9374697,1.0,5
A185001345000002571_0,7.992203,3.8463707,1.0,8
A185001345000002571_1,12.269868,5.7155857,0.6519224592110092,19
A185001345000002571_2,6.617737,0.06789417,1.0,10
A185001345000002572_0,8.14536,5.437623,1.0,0
A185001345000002573_0,8.379079,1.3013469,1.0,2
A185001345000002574_0,8.500004,2.739897,1.0,4
A185001345000002574_1,8.261683,0.8637071,1.0,2
A185001345000002574_2,6.116043,1.8479449,1.0,5
A185001345000002575_0,10.563073,5.78863,1.0,9
A185001345000002575_1,8.03836,4.772295,1.0,8
A185001345000002575_2,10.23108,1.251516,1.0,6
A185001345000002576_0,8.013562,5.1711087,1.0,8
A185001345000002576_1,4.4971247,5.052887,1.0,13
A185001345000002576_2,6.5346627,5.3428774,1.0,7
A185001345000002576_3,6.93057,6.106263,1.0,0
A185001345000002576_4,6.940009,5.570839,1.0,0
A185001345000002576_5,3.1544921,4.815581,1.0,22
A185001345000002577_0,8.356418,2.5870275,1.0,4
A185001345000002577_1,10.490937,1.9833406,1.0,6
A185001345000002577_2,10.218629,5.7648654,0.9554311832334657,9
A185001345000002577_3,7.1920013,6.003921,1.0,0
A185001345000002577_4,7.8860497,2.7811773,1.0,4
A185001345000002578_0,8.495869,7.2859206,0.5156351663807385,21
A185001345000002578_1,7.2349195,5.1536336,1.0,7
A185001345000002578_2,8.662476,3.026276,1.0,4
A185001345000002580_0,5.772767,-0.13099107,1.0,27
A185001345000002580_1,6.2259865,4.6474853,0.9989865217978808,7
A185001345000002580_2,7.665941,5.2217298,1.0,8
A185001345000002580_3,4.065366,4.2738724,1.0,13
A185001345000002580_4,4.6924953,3.785677,1.0,24
A185001345000002581_0,8.8500395,1.8722574,1.0,4
A185001345000002581_1,6.5779676,3.281648,1.0,29
A185001345000002582_0,6.315731,-0.4090688,1.0,10
A185001345000002583_0,7.6288376,1.8471237,1.0,2
A185001345000002583_1,10.876033,5.3066382,1.0,16
A185001345000002583_2,11.139196,6.173452,1.0,9
A185001345000002583_3,10.930397,6.0785313,1.0,9
A185001345000002583_4,5.1679835,4.186717,1.0,24
A185001345000002583_5,3.1130512,4.9152145,1.0,22
A185001345000002583_6,7.763648,6.158709,1.0,0
A185001345000002583_7,10.765249,6.074508,1.0,9
A185001345000002584_0,7.684826,6.8477182,1.0,0
A185001345000002585_0,5.1735587,3.964129,1.0,24
A185001345000002585_1,7.430352,0.31845546,1.0,17
A185001345000002586_0,7.7666144,6.752905,1.0,0
A185001345000002586_1,8.934815,5.4427447,1.0,28
A185001345000002586_2,6.219961,1.8957448,1.0,5
A185001345000002587_0,5.4558077,5.7587996,1.0,14
A185001345000002587_1,6.428057,2.0447545,1.0,5
A185001345000002588_0,9.51358,2.942492,1.0,15
A185001345000002588_1,5.7468843,5.603542,1.0,14
A185001345000002588_2,3.13958,3.8733947,1.0,3
A185001345000002589_0,11.248334,2.6895013,100.9772219421212,26
A185001345000002590_0,9.680898,5.3483677,1.0,1
A185001345000002590_1,10.791623,2.384385,1.0,6
A185001345000002590_2,8.272986,5.686632,1.0,0
A185001345000002590_3,4.3876376,2.2220156,0.9969065146406896,18
A185001345000002590_4,7.987209,6.479508,1.0,0
A185001345000002590_5,10.6607065,2.1165466,1.0,6
A185001345000002590_6,4.4242544,4.4447207,1.0,13
A185001345000002590_7,6.828919,5.5154185,1.0,0
A185001345000002591_0,7.975431,1.2555989,1.0,2
A185001345000002591_1,10.3986225,4.925295,1.0,1
A185001345000002591_2,8.842775,6.08405,1.0,28
A185001345000002591_3,6.4245114,-0.48008367,1.0,10
A185001345000002591_4,10.000082,2.9682262,1.0,15
A185001345000002591_5,10.803816,6.4084997,1.0,9
A185001345000002591_6,10.237483,6.5533056,1.0,9
A185001345000002591_7,7.1242256,0.7742632,1.0,2
A185001345000002591_8,5.8384995,1.1268525,1.0,5
A185001345000002591_9,6.627095,2.7022204,0.9937691585827926,29
A185001345000002592_0,7.9605203,4.073985,1.0,8
A185001345000002592_1,10.184236,4.2993994,1.0,1
A185001345000002592_2,7.5473857,4.486514,1.0,8
A185001345000002592_3,4.0857563,4.903498,1.0,13
A185001345000002592_4,6.808358,5.8866725,1.0,0
A185001345000002593_0,8.935106,4.324628,1.0,1
A185001345000002593_1,10.32026,4.409328,0.954487425830202,1
A185001345000002594_0,6.8706865,2.6475759,1.0,29
A185001345000002594_1,6.510125,2.2983248,1.0,5
A185001345000002595_0,6.8388157,3.7716153,1.0,29
A185001345000002595_1,8.676063,4.14399,1.0,8
A185001345000002595_2,9.374417,5.103218,1.0,1
A185001345000002595_3,12.313551,5.813361,0.8303443234444314,19
A185001345000002595_4,3.239868,5.18654,0.9852402111287404,22
A185001345000002596_0,8.014732,2.6339054,1.0,4
A185001345000002597_0,5.234356,3.6674948,1.0,24
A185001345000002597_1,5.201475,4.529475,0.8937455447479531,24
A185001345000002598_0,9.23074,3.9785662,1.0,1
A185001345000002598_1,9.482016,5.1316137,1.0,1
A185001345000002598_2,8.896413,4.218927,1.0,1
A185001345000002598_3,6.49002,1.8003561,1.0,5
A185001345000002598_4,8.711112,2.5732014,1.0,4
A185001345000002599_0,7.911677,5.6118097,1.0,0
A185001345000002599_1,3.7920656,5.374712,1.0,13
A185001345000002599_2,7.577015,6.36212,1.0,0
A185001345000002600_0,3.4814146,3.9638996,1.0,3
A185001345000002602_0,7.524367,4.1521306,1.0,8
A185001345000002602_1,6.543997,4.409527,1.0,7
A185001345000002603_0,5.034344,3.2884948,1.0,24
A185001345000002604_0,7.9564633,6.510028,1.0,0
A185001345000002604_1,3.8427646,3.8417733,1.0,3
A185001345000002604_2,9.558291,6.675626,1.0,28
A185001345000002605_0,7.9520807,1.03104,1.0,2
A185001345000002605_1,8.713786,5.404121,1.0,28
A185001345000002605_2,9.067362,2.4651878,1.0,4
A185001345000002606_0,10.477597,4.8827105,1.0,1
A185001345000002607_0,7.1010556,5.7013154,1.0,0
A185001345000002608_0,6.4478917,3.614653,1.0,29
A185001345000002609_0,6.8944974,5.903234,1.0,0
A185001345000002609_1,6.3543024,7.1563683,1.0,25
A185001345000002610_0,10.416785,3.1777704,1.0,15
A185001345000002610_1,10.716318,5.8074746,1.0,9
A185001345000002610_2,7.8484864,5.831172,1.0,0
A185001345000002611_0,9.859349,6.4337106,1.0,28
A185001345000002611_1,10.207025,4.0032706,0.9774240791389291,15
A185001345000002612_0,8.282403,6.337451,1.0,0
A185001345000002612_1,9.925657,4.500175,1.0,1
A185001345000002612_2,8.580544,3.332047,1.0,4
A185001345000002613_0,6.958919,5.297989,1.0,7
A185001345000002613_1,5.8704877,3.704368,0.8749383157955216,24
A185001345000002614_0,7.9372416,5.039864,1.0,8
A185001345000002614_1,5.090177,3.8679504,1.0,24
A185001345000002614_2,6.7348003,0.3090429,0.8998513349626194,10
A185001345000002615_0,9.738077,3.1396334,1.0,15
A185001345000002615_1,9.833125,6.544667,1.0,28
A185001345000002615_2,9.9376955,1.4249088,1.0,6
A185001345000002615_3,5.8530083,0.40213072,1.0,5
A185001345000002615_4,5.302413,0.4483547,1.0,20
A185001345000002616_0,7.6650176,-0.32000756,1.0,17
A185001345000002617_0,10.802382,5.563645,1.0,9
A185001345000002617_1,10.69163,5.45722,1.0,9
A185001345000002617_2,11.004488,5.115658,1.0,16
A185001345000002617_3,10.663739,2.1345866,1.0,6
A185001345000002617_4,10.415166,2.266951,1.0,6
A185001345000002617_5,9.181582,6.134526,1.0,28
A185001345000002617_6,11.061014,6.156767,1.0,9
A185001345000002617_7,4.5491233,2.0150023,1.0,18
A185001345000002617_8,10.400415,6.877509,0.8793833125472559,9
A185001345000002618_0,4.8080616,3.8912125,1.0,24
A185001345000002618_1,7.674858,-0.13761483,1.0,17
A185001345000002618_2,4.4989243,3.0984333,1.0,24
A185001345000002619_0,9.3688,5.0948453,1.0,1
A185001345000002619_1,8.223854,4.276363,1.0,8
A185001345000002619_2,7.4312305,2.2584925,1.0,2
A185001345000002620_0,12.310968,5.795405,0.8802948920859537,19
A185001345000002620_1,9.892982,5.1548667,1.0,1
A185001345000002621_0,6.437529,6.938861,1.0,25
A185001345000002621_2,8.595802,7.521669,1.0,21
A185001345000002622_0,7.3376546,3.44183,1.0,29
A185001345000002622_1,6.9584804,3.3253794,1.0,29
A185001345000002622_2,7.219687,4.744778,1.0,7
A185001345000002623_1,8.586647,7.506221,1.0,21
A185001345000002625_0,4.992035,4.2548347,1.0,24
A185001345000002625_1,4.7262583,3.401777,1.0,24
A185001345000002625_2,3.5112538,3.6982238,1.0,3
A185001345000002626_0,8.478493,2.7906163,1.0,4
A185001345000002626_1,11.100128,4.934728,1.0,16
A185001345000002627_0,7.9994326,2.8145962,1.0,4
A185001345000002627_1,7.8590074,2.915565,1.0,4
A185001345000002628_0,9.590044,1.0187997,1.0,23
A185001345000002628_1,9.696111,1.2854089,1.0,23
A185001345000002628_2,10.087788,4.5627112,1.0,1
A185001345000002628_3,9.986093,2.525451,1.0,15
A185001345000002629_0,4.3393574,1.5941731,1.0,18
A185001345000002630_0,6.3277483,7.0580215,101.0,25
A185001345000002631_0,10.478032,4.9565215,1.0,1
A185001345000002632_0,7.9887624,5.0330477,1.0,8
A185001345000002632_1,10.710012,2.249292,1.0,6
A185001345000002632_2,10.529337,6.3860025,1.0,9
A185001345000002633_0,8.291457,6.424321,1.0,0
A185001345000002633_1,8.959443,4.680041,1.0,1
A185001345000002633_2,9.407669,5.040291,1.0,1
A185001345000002633_3,4.2707,1.4435309,1.0,18
A185001345000002634_0,8.578588,7.5138187,1.0,21
A185001345000002634_1,6.236011,-0.54193574,1.0,10
A185001345000002634_2,6.376659,7.1080327,1.0,25
A185001345000002634_3,6.821367,5.9558167,1.0,0
A185001345000002635_0,7.873813,2.612226,1.0,4
A185001345000002636_0,6.8250794,3.9069247,1.0,29
A185001345000002637_0,7.755422,2.5224152,1.0,4
A185001345000002638_0,5.8439484,5.5606327,1.0,14
A185001345000002638_1,8.9703665,4.0859895,1.0,1
A185001345000002638_2,10.164632,3.1120586,1.0,15
A185001345000002638_3,9.187304,4.2672505,1.0,1
A185001345000002638_4,6.7393126,3.7953997,1.0,29
A185001345000002638_5,4.2068577,1.62434,1.0,18
A185001345000002639_0,7.0478277,3.8616061,1.0,29
A185001345000002640_0,6.687783,6.4583316,1.0,0
A185001345000002640_1,4.557751,0.7045987,1.0,20
A185001345000002640_2,8.391091,6.267959,1.0,0
A185001345000002641_0,8.603054,5.266692,1.0,28
A185001345000002641_1,8.6346855,7.5353208,0.9027487033449836,21
A185001345000002641_2,6.3867064,-0.5999377,1.0,10
A185001345000002641_3,8.371994,1.3559697,1.0,2
A185001345000002642_0,10.719715,5.1892695,1.0,16
A185001345000002642_1,9.693994,3.183403,1.0,15
A185001345000002642_2,9.13214,3.948736,1.0,1
A185001345000002642_3,10.141989,3.137107,1.0,15
A185001345000002642_4,6.453163,-0.48566964,1.0,10
A185001345000002643_0,7.450789,3.9763575,1.0,8
A185001345000002644_0,9.920659,3.6775515,1.0,15
A185001345000002644_1,10.472545,2.452816,0.9459288695038742,6
A185001345000002644_2,9.988072,4.756738,1.0,1
A185001345000002644_3,4.462853,5.3419375,1.0,13
A185001345000002644_4,3.814499,5.371054,1.0,13
A185001345000002644_5,7.6896815,6.8151107,1.0,0
A185001345000002644_6,9.019538,4.2859225,1.0,1
A185001345000002644_7,5.255025,0.292307,1.0,20
A185001345000002645_0,10.128265,4.6017585,1.0,1
A185001345000002645_1,4.738643,4.4882035,1.0,13
A185001345000002645_2,10.449216,4.8592887,1.0,1
A185001345000002646_0,6.4796643,2.1761842,1.0,5
A185001345000002646_1,8.761926,2.3147244,1.0,4
A185001345000002646_2,6.147227,2.3907354,1.0,5
A185001345000002646_3,9.819462,3.7940955,1.0,15
A185001345000002646_4,9.667817,5.278879,1.0,1
A185001345000002646_5,5.219746,0.28013054,1.0,20
A185001345000002647_0,6.293464,7.108759,1.0,25
A185001345000002647_1,8.543497,7.4762864,1.0,21
A185001345000002647_2,3.9317932,1.4920443,1.0,18
A185001345000002648_0,8.442922,3.8653169,1.0,8
A185001345000002648_1,8.198577,4.207576,1.0,8
A185001345000002649_0,6.0292234,5.729685,1.0,14
A185001345000002650_0,7.592871,4.3590355,1.0,8
A185001345000002650_1,7.7569385,-0.27800864,1.0,17
A185001345000002650_2,8.200338,2.4105856,1.0,4
A185001345000002650_3,5.1721215,4.4741263,1.0,24
A185001345000002651_0,8.75126,5.5319624,1.0,28
A185001345000002652_0,9.624586,4.94499,1.0,1
A185001345000002653_0,6.6522884,3.860918,1.0,29
A185001345000002653_1,7.8681126,3.1286602,1.0,4
A185001345000002653_2,6.7185507,3.746779,1.0,29
A185001345000002654_0,5.169296,0.6870754,1.0,20
A185001345000002654_1,6.2580028,5.8671775,1.0,14
A185001345000002655_0,9.611705,1.0130177,1.0,23
A185001345000002655_1,10.443184,4.13144,0.8733653471725659,15
A185001345000002655_2,4.8926506,3.6566954,1.0,24
A185001345000002655_3,6.7682076,5.727752,1.0,0
A185001345000002656_0,9.016285,5.007744,1.0,1
A185001345000002656_1,8.984328,4.9461193,1.0,1
A185001345000002656_2,9.399595,4.558021,1.0,1
A185001345000002656_3,3.5261438,5.372227,1.0,22
A185001345000002656_4,9.516885,5.4588785,1.0,1
A185001345000002656_5,8.876001,6.2876625,1.0,28
A185001345000002656_6,9.440795,4.743689,1.0,1
A185001345000002656_7,4.214165,5.123683,1.0,13
A185001345000002656_8,10.424227,2.0091548,1.0,6
A185001345000002657_0,4.647203,0.48148265,1.0,20
A185001345000002657_1,10.740527,5.7898273,1.0,9
A185001345000002657_2,10.224357,5.144701,1.0,1
A185001345000002657_3,5.264686,0.39294806,1.0,20
A185001345000002658_0,7.9764724,3.582118,1.0,8
A185001345000002658_1,3.4527423,2.6962996,1.0,3
A185001345000002659_0,4.4301763,0.340917,1.0,20
A185001345000002659_1,4.8872447,0.87662125,1.0,20
A185001345000002659_2,8.672306,5.174244,1.0,1
A185001345000002659_3,9.628229,5.4106984,1.0,1
A185001345000002659_4,9.909874,4.5836983,1.0,1
A185001345000002659_5,8.295921,4.3121676,1.0,8
A185001345000002659_6,4.774297,3.433422,1.0,24
A185001345000002659_7,4.5023704,1.4713571,1.0,18
A185001345000002660_0,6.2887454,7.193033,101.0,25
A185001345000002660_2,3.8895142,1.5218385,1.0,18
A185001345000002661_0,9.720231,5.217548,1.0,1
A185001345000002661_1,10.154455,5.551959,0.9783243789069136,1
A185001345000002661_2,3.9258587,2.58153,1.0,18
A185001345000002661_3,4.7286777,2.4567258,0.9862757392078862,18
A185001345000002661_4,7.0253043,2.6259649,1.0,29
A185001345000002661_5,9.891875,6.5998554,1.0,28
A185001345000002662_0,9.061263,5.2785635,1.0,1
A185001345000002662_1,8.695281,5.0828447,1.0,1
A185001345000002662_2,5.024269,3.9028778,1.0,24
A185001345000002662_3,9.986158,4.9931173,1.0,1
A185001345000002662_4,4.7761183,3.8392262,1.0,24
A185001345000002662_5,3.080422,4.6797347,1.0,22
A185001345000002664_0,5.7031507,-0.42709976,1.0,27
A185001345000002664_1,9.691616,4.659455,1.0,1
A185001345000002664_2,10.255076,6.831016,0.923836436001534,9
A185001345000002667_0,9.381209,0.27720731,1.0,23
A185001345000002667_1,8.352734,1.5557871,1.0,2
A185001345000002667_2,6.5462937,4.3360076,1.0,7
A185001345000002669_0,8.903546,1.4548639,1.0,4
A185001345000002669_1,5.6086116,0.51536703,1.0,5
A185001345000002670_0,9.351148,1.8168268,1.0,4
A185001345000002670_1,6.6222415,4.0263696,1.0,7
A185001345000002671_0,5.2155557,4.9990215,0.0,14
A185001345000002671_1,7.9715157,3.1698635,1.0,4
A185001345000002672_0,8.072822,3.096955,1.0,4
A185001345000002673_0,9.762575,3.155714,1.0,15
A185001345000002673_1,6.0939765,0.278831,1.0,10
A185001345000002673_2,5.390577,2.7128558,0.0,24
A185001345000002673_3,3.2924027,3.4837291,1.0,3
A185001345000002674_0,9.512663,3.1036007,1.0,15
A185001345000002674_1,6.7840505,2.1991856,1.0,5
A185001345000002675_0,3.8872747,4.1811056,1.0,3
A185001345000002675_1,3.8518062,3.6806087,1.0,3
A185001345000002675_2,3.1610777,4.712939,1.0,22
A185001345000002675_3,4.0286603,4.068811,1.0,24
A185001345000002676_0,4.8944173,1.355553,1.0,18
A185001345000002676_1,5.4188843,0.07574238,1.0,20
A185001345000002676_2,6.2839756,5.0044136,1.0,7
A185001345000002677_0,10.666155,2.1225224,1.0,6
A185001345000002677_1,9.253937,6.1210904,1.0,28
A185001345000002677_2,7.4554863,5.839885,1.0,0
A185001345000002677_3,3.3872821,3.436527,1.0,3
A185001345000002678_0,8.028619,4.9394717,1.0,8
A185001345000002678_1,6.606792,0.2875712,1.0,10
A185001345000002679_0,8.22609,4.52269,1.0,8
A185001345000002679_1,6.6647596,5.9209404,1.0,0
A185001345000002679_2,9.530983,6.5570936,1.0,28
A185001345000002680_0,9.236117,1.0569382,1.0,23
A185001345000002680_1,9.679999,3.573748,1.0,15
A185001345000002680_2,11.269561,4.7621393,1.0,16
A185001345000002681_0,6.5333157,5.996911,1.0,0
A185001345000002681_1,6.557746,6.8701696,0.97264169222226,25
A185001345000002681_2,5.3480396,0.24280915,1.0,20
A185001345000002681_3,3.481059,3.0859437,1.0,3
A185001345000002681_4,9.239459,0.14177634,1.0,23
A185001345000002683_0,11.113566,3.491806,1.0,15
A185001345000002683_1,10.457137,3.38033,1.0,15
A185001345000002683_2,10.228515,3.4604607,1.0,15
A185001345000002683_3,10.488688,3.3758836,1.0,15
A185001345000002683_4,2.8843577,4.416677,1.0,22
A185001345000002683_5,5.1671147,0.6691087,1.0,20
A185001345000002684_0,6.6669016,4.1462817,1.0,7
A185001345000002684_1,8.365541,3.3190196,1.0,4
A185001345000002685_0,7.5486636,2.211034,1.0,2
A185001345000002686_0,11.219278,4.720784,1.0,16
A185001345000002686_1,9.680726,4.008701,1.0,1
A185001345000002688_1,8.8568125,5.5038643,1.0,28
A185001345000002688_2,5.240759,5.10582,0.0,14
A185001345000002689_0,6.9928,3.567572,1.0,29
A185001345000002689_1,7.082098,2.3897233,1.0,5
A185001345000002689_2,9.530065,2.628883,1.0,4
A185001345000002690_0,8.2347765,6.145981,1.0,0
A185001345000002690_1,8.307997,6.2463574,1.0,0
A185001345000002690_2,9.06485,2.457575,1.0,4
A185001345000002690_3,4.405548,5.3650584,0.9762310288524184,13
A185001345000002691_0,11.014595,3.5259206,1.0,15
A185001345000002691_1,8.157692,2.9594934,1.0,4
A185001345000002691_2,9.508513,3.5786119,1.0,15
A185001345000002692_0,7.9763885,4.1151557,1.0,8
A185001345000002692_1,6.709538,2.8894663,1.0,29
A185001345000002692_2,5.2611046,3.7847238,1.0,24
A185001345000002692_3,7.010996,1.9337058,1.0,2
A185001345000002693_0,8.461719,2.159864,1.0,4
A185001345000002694_0,9.296444,4.0703387,1.0,1
A185001345000002694_1,9.21269,4.01279,1.0,1
A185001345000002694_2,9.829261,1.7247216,1.0,6
A185001345000002694_3,10.273247,5.501689,0.9834136954696844,1
A185001345000002694_4,8.064898,6.989971,0.0,0
A185001345000002694_5,7.817687,6.855837,1.0,0
A185001345000002694_6,9.006024,3.1130764,1.0,4
A185001345000002694_7,8.172857,5.59641,1.0,0
A185001345000002695_0,9.519765,5.0881224,1.0,1
A185001345000002695_1,7.7840643,4.38244,1.0,8
A185001345000002695_2,7.849239,6.6848536,1.0,0
A185001345000002695_3,6.3376884,-0.36757514,1.0,10
A185001345000002696_0,8.678278,3.0417461,1.0,4
A185001345000002697_0,7.4607716,3.872857,1.0,8
A185001345000002697_1,10.883349,5.131346,1.0,16
A185001345000002697_2,6.700277,5.3225646,1.0,7
A185001345000002697_3,4.8998513,1.980316,0.7926797752967103,18
A185001345000002697_4,10.870081,6.1692266,1.0,9
A185001345000002697_5,9.808091,6.2209353,1.0,28
A185001345000002698_0,9.4913645,5.0374513,1.0,1
A185001345000002698_1,8.745326,3.2845535,1.0,4
A185001345000002699_0,5.486104,0.89507884,1.0,5
A185001345000002699_1,6.8391695,2.863599,1.0,29
A185001345000002700_0,8.546972,5.400866,1.0,28
A185001345000002700_1,9.157281,6.049044,1.0,28
A185001345000002700_2,5.7273836,1.6019096,1.0,5
A185001345000002701_0,8.032621,4.470768,1.0,8
A185001345000002701_1,7.2079372,1.5351514,1.0,2
A185001345000002701_2,9.450128,6.4362,1.0,28
A185001345000002702_0,7.998043,3.121422,1.0,4
A185001345000002703_0,5.2456717,3.346462,1.0,24
A185001345000002704_0,9.225529,2.7012196,1.0,4
A185001345000002704_1,7.5166893,3.4632823,1.0,29
A185001345000002705_0,9.569247,4.3573794,1.0,1
A185001345000002705_1,10.708604,4.445703,0.9660947811997124,16
A185001345000002705_2,8.487509,5.5752134,1.0,28
A185001345000002705_3,8.9059305,4.322694,1.0,1
A185001345000002706_0,8.638471,2.8789492,1.0,4
A185001345000002706_1,10.412555,4.855017,1.0,1
A185001345000002707_0,5.4963007,0.70931464,1.0,5
A185001345000002707_1,7.796959,6.546321,1.0,0
A185001345000002707_2,5.1749144,0.70273626,1.0,20
A185001345000002708_0,8.845095,4.8273606,1.0,1
A185001345000002708_1,8.100794,4.572061,1.0,8
A185001345000002708_2,4.151317,4.0849943,1.0,24
A185001345000002708_3,4.7414827,3.0219035,1.0,24
A185001345000002709_0,8.849187,1.3275186,1.0,23
A185001345000002709_1,8.0515585,3.700047,1.0,8
A185001345000002709_2,5.9172325,1.745839,1.0,5
A185001345000002709_3,8.706778,1.4849521,1.0,2
A185001345000002711_0,10.392332,2.903162,1.0,15
A185001345000002711_1,8.18097,6.1008816,1.0,0
A185001345000002711_2,7.9544773,5.2485485,1.0,8
A185001345000002711_3,6.378039,7.1036034,1.0,25
A185001345000002711_4,8.436298,5.8892756,1.0,28
A185001345000002711_5,8.57474,5.92113,1.0,28
A185001345000002711_6,5.1474504,0.6235431,1.0,20
A185001345000002711_7,6.7947235,6.5600667,1.0,0
A185001345000002711_8,6.507038,2.0005112,1.0,5
A185001345000002712_0,7.6228323,2.20689,1.0,2
A185001345000002714_0,6.695882,4.480981,1.0,7
A185001345000002714_1,7.7917094,4.035692,1.0,8
A185001345000002714_2,7.1265097,3.4866436,1.0,29
A185001345000002714_3,8.197524,3.6274204,1.0,8
A185001345000002715_0,9.823122,4.457207,1.0,1
A185001345000002715_1,9.937691,3.0236168,1.0,15
A185001345000002715_2,10.32701,3.0608747,1.0,15
A185001345000002715_3,7.0347495,1.297269,1.0,2
A185001345000002716_0,8.275273,2.9765034,1.0,4
A185001345000002716_1,7.511032,0.23313794,1.0,17
A185001345000002717_0,7.1403694,5.239022,1.0,7
A185001345000002718_0,5.793854,5.021613,0.8287431424844387,14
A185001345000002718_1,7.878641,4.4235187,1.0,8
A185001345000002718_2,6.0732107,3.6413662,0.80566838696433,24
A185001345000002719_0,9.53356,4.054379,1.0,1
A185001345000002719_1,9.165444,4.1256666,1.0,1
A185001345000002719_2,9.916591,5.2991138,1.0,1
A185001345000002719_3,5.6168237,-0.46742588,1.0,27
A185001345000002720_0,7.6907167,6.252359,1.0,0
A185001345000002720_1,4.594526,0.53578883,1.0,20
A185001345000002720_2,5.363095,5.874303,1.0,14
A185001345000002720_3,5.9689045,-0.22096768,1.0,27
A185001345000002721_0,7.0213065,5.73125,1.0,0
A185001345000002721_1,8.2703,1.675043,1.0,2
A185001345000002721_2,6.013829,0.06786124,1.0,10
A185001345000002722_0,7.2389393,6.280641,1.0,0
A185001345000002722_1,8.243206,2.9198008,1.0,4
A185001345000002723_0,8.332547,6.086913,1.0,0
A185001345000002724_0,10.190594,2.9654307,1.0,15
A185001345000002724_1,10.544228,1.9316834,1.0,6
A185001345000002724_2,3.6935492,4.0882874,1.0,3
A185001345000002724_3,9.695067,0.6624021,1.0,23
A185001345000002724_4,5.0146103,3.2066016,1.0,24
A185001345000002725_0,4.4417167,0.27015078,1.0,20
A185001345000002725_1,3.4232569,3.4549742,1.0,3
A185001345000002725_2,5.7795258,-0.14701903,1.0,27
A185001345000002725_3,6.1001086,5.4972286,1.0,14
A185001345000002725_4,4.2045517,4.384121,1.0,13
A185001345000002725_5,3.3367975,3.3572917,1.0,3
A185001345000002726_0,7.6337447,5.637648,1.0,0
A185001345000002727_0,3.0324569,4.6273775,101.0,22
A185001345000002727_1,5.453967,0.59199363,1.0,5
A185001345000002727_2,5.763525,1.272251,1.0,5
A185001345000002727_3,6.1337376,1.8571507,1.0,5
A185001345000002728_0,6.0674543,2.150205,1.0,5
A185001345000002728_1,8.113526,4.39204,1.0,8
A185001345000002728_2,6.729935,5.0663447,1.0,7
A185001345000002728_3,4.9481716,1.4215628,1.0,18
A185001345000002729_0,7.906733,2.910959,1.0,4
A185001345000002730_0,11.27769,6.3360367,0.893344274621924,9
A185001345000002730_1,8.463275,7.206452,0.384528685673219,21
A185001345000002730_2,10.237751,6.8185253,0.9620533026366568,9
A185001345000002730_3,6.984745,6.5065002,1.0,0
A185001345000002730_4,4.1250005,5.111415,1.0,13
A185001345000002730_5,3.6946094,5.199006,1.0,22
A185001345000002730_6,10.56364,5.8956456,1.0,9
A185001345000002730_7,10.283333,6.3537207,1.0,9
A185001345000002730_8,10.428589,6.285285,1.0,9
A185001345000002730_9,10.292097,6.3071237,1.0,9
A185001345000002730_10,4.440849,1.830653,1.0,18
A185001345000002731_0,10.369907,2.1652224,1.0,6
A185001345000002731_1,3.8045535,3.2224433,1.0,3
A185001345000002732_0,10.867173,2.1557395,1.0,6
A185001345000002732_1,8.614086,5.670591,1.0,28
A185001345000002733_0,9.157809,4.0083566,1.0,1
A185001345000002733_1,10.733158,2.0141788,1.0,6
A185001345000002733_2,10.085336,6.532314,1.0,9
A185001345000002733_3,3.199799,3.1402006,1.0,3
A185001345000002734_0,6.4719806,-0.4188332,1.0,10
A185001345000002734_1,9.715494,0.99387497,1.0,23
A185001345000002736_0,7.6917443,6.8688183,1.0,0
A185001345000002736_1,7.5287523,6.669659,1.0,0
A185001345000002736_2,9.463365,4.895061,1.0,1
A185001345000002738_0,8.7446,1.5352452,1.0,2
A185001345000002739_0,10.273237,3.2710238,1.0,15
A185001345000002739_1,10.497861,1.0711162,0.9904989133143032,6
A185001345000002739_2,7.1345186,0.46203777,0.9637877320331252,17
